user_id,role,target_date,days_visible,llm_prediction,pattern,reason,evidence,model,status,ground_truth,scenario,correct
SUB313,CustomerService,2026-09-22,2,0,// Structured insider-threat behaviour assessment.,"On the target date (2026-09-22), activity is from a known IP during business hours, mostly routine customer_access actions (1–5 records each) appropriate for a CustomerService role. There is only one small download (6), which is lower than the prior day’s multiple downloads and does not indicate escalation. No failed logins, privilege changes, or unusual spikes. The pre-login customer_access at 09:01 appears from the same known IP and may reflect a persistent session; it is not followed by anomalous behavior.","[""2026-09-22 09:16:00 | event=login | known_ip=1 | failed_login=0 | account=Regular"", ""2026-09-22 09:01:05 | event=customer_access | records=4 | known_ip=1 (pre-login; same IP, likely session persistence)"", ""2026-09-22 14:09:48 | event=download | download=6 (single small download)"", ""All other 2026-09-22 events are customer_access with records<=5"", ""2026-09-22 working-hours window: first event 09:01, logout 16:54, all from known IP"", ""Prior day 2026-09-21 total downloads=33 across 5 events vs. 2026-09-22 total=6 in 1 event (decrease, no abnormal growth)""]",gpt-5,completed,0,normal,True
SUB313,CustomerService,2026-09-23,3,0,// Structured insider-threat behaviour assessment.,"On the target date, activity is consistent with prior days and the CustomerService role. Two small download events (total 17) are within historical range, interleaved with normal customer_access actions, all from a known IP during business hours with a single login/logout and no failed logins. No abnormal spikes, escalation, or anomalous access patterns observed.","[""2026-09-23: login 09:17 and logout 16:56 from known IP 10.3.3.222; no failed logins"", ""2026-09-23: downloads of 9 (10:45) and 8 (14:35), total 17; comparable to prior days (e.g., 33 on 2026-09-21, 6 on 2026-09-22)"", ""2026-09-23: multiple customer_access events (records 2–5) consistent with CustomerService duties"", ""All activity occurs during standard working hours; no unusual timing or IP changes"", ""No progressive increase in download volume or frequency on the target date compared to the baseline""]",gpt-5,completed,0,normal,True
SUB313,CustomerService,2026-09-24,4,0,normal,"On 2026-09-24 the employee’s activity stayed within prior patterns for a CustomerService role: routine customer_access events during business hours from a known IP, and a modest download volume that does not exceed or trend upward versus earlier days. The pre-login download and post-logout single access are likely logging/session artifacts seen on prior days and are not accompanied by elevated access or exfiltration behavior.","[""2026-09-24 downloads total 9 (7 at 09:05, 2 at 16:43), lower than 2026-09-21 (33) and comparable to 2026-09-23 (17)."", ""Customer accesses on 2026-09-24 show small record counts (2–5) consistent with CustomerService duties, spread across the workday."", ""All 2026-09-24 events originate from a known internal IP (10.3.3.222) with no failed logins."", ""A download occurred at 09:05 before the 09:10 login; similar pre-login activity occurred on 2026-09-22, suggesting session/log ordering rather than misuse."", ""A single customer_access at 16:57 followed the 16:56 logout, but no further activity or downloads followed, indicating a likely logging/session timing anomaly rather than suspicious behavior.""]",gpt-5,completed,0,normal,True
SUB313,CustomerService,2026-09-25,5,0,"// Structured insider-threat behaviour assessment.
{""type"":""object"",""properties"":{""prediction"":{""type"":""integer"",""enum"":[0,1]},""reason"":{""type"":""string""},""evidence"":{""type"":""array"",""items"":{""type"":""string""}}}}","On the target date, activity occurs from a known IP during business hours with no failed logins and a normal pattern of customer record accesses. There is a single download (size=9) at 09:00 before the interactive login at 09:17, but this mirrors the previous day's pre-login download and the volume is consistent with prior behavior (not an escalation). Absent off-hours access, spikes in volume, repeated large transfers, or role-inconsistent actions, the 2026-09-25 activity is not sufficiently anomalous to be deemed suspicious, though the pre-login download pattern should be monitored.","[""2026-09-25 09:00:02 | event=download | download=9 occurs before 09:17 login, from known_ip=1"", ""2026-09-25 09:17:00 | event=login | known_ip=1; subsequent customer_access events only; no failed_login events all day"", ""2026-09-25 total download volume = 9, comparable to recent days (e.g., 2026-09-24 total=9; 2026-09-23 total=17; 2026-09-21 total≈33), indicating no surge"", ""Working hours activity on 2026-09-25 (first event 09:00, logout 16:51)"", ""Similar pre-login download pattern observed on 2026-09-24 09:05:53 (before 09:10 login), suggesting this is not unique to the target date""]",gpt-5,completed,0,normal,True
SUB314,CustomerService,2026-09-21,1,1,"// Structured insider-threat behaviour assessment.
","A download occurred after an explicit logout with no intervening login, which is inconsistent with normal session flow and suggests possible token misuse or bypass on the target date. Other activity appears routine, but the post-logout data access is a clear anomaly warranting suspicion.","[""2026-09-21 16:36:00 logout followed by 2026-09-21 16:42:40 download (account=Regular, same known IP) with no new login event"", ""All other events on 2026-09-21 are during business hours from a known IP with no failed logins and modest customer_access volumes, making the post-logout download the standout anomaly""]",gpt-5,completed,0,normal,False
SUB314,CustomerService,2026-09-22,2,0,// Structured insider-threat behaviour assessment.,"On 2026-09-22, activity stayed within prior-day norms: modest customer record views (1–5 each) and moderate downloads totaling 23, comparable to 2026-09-21 (19). All actions came from a known IP during business hours with no failed logins. The post-logout download at 16:51 mirrors the prior day’s pattern and does not show escalation, suggesting a queued/background action rather than exfiltration. No role-inconsistent or mass access observed.","[""2026-09-22 downloads: 09:36=1, 10:08=10, 12:37=3, 16:51=9 (total 23) ~ similar to 2026-09-21 total 19"", ""Customer_access events on 2026-09-22 show low record counts (1–5), consistent with CustomerService duties"", ""All events from known IP 10.3.5.157; no failed_login events on 2026-09-22"", ""Post-logout download at 16:51 on 2026-09-22 also occurred on 2026-09-21 (16:42), indicating a recurring, non-escalating pattern"", ""No sensitive_access or large/bulk record pulls recorded on 2026-09-22"", ""Minor timestamp oddity (customer_access at 09:07 before login at 09:18) could reflect a persistent session; not suspicious by itself""]",gpt-5,completed,0,normal,True
SUB314,CustomerService,2026-09-23,3,1,,"On the target date, the user performed a customer_access at 16:57:24 after logging out at 16:49:00, from the same IP and account with no intervening login. This post-logout access is an anomalous session pattern and is inconsistent with normal behavior, even though download volumes and IP/location were typical.","[""2026-09-23 16:49:00 | event=logout | ip=10.3.5.157 | account=Regular"", ""2026-09-23 16:57:24 | event=customer_access | ip=10.3.5.157 | account=Regular | occurs after logout with no new login"", ""Similar post-logout events on previous days (2026-09-21 16:42 download post-logout; 2026-09-22 16:51 download post-logout), indicating a recurring anomaly rather than a one-off""]",gpt-5,completed,0,normal,False
SUB314,CustomerService,2026-09-24,4,0,// Structured insider-threat behaviour assessment.,"On the target date, the employee logged in from a known IP, performed only customer_access actions in small, role-consistent volumes during business hours, had no downloads, no failed logins, and logged out normally. Compared to prior days, there is no spike in access volume or unusual data movement; in fact, downloads ceased on this date, reducing risk signals.","[""2026-09-24 09:02:00 login from known IP (10.3.5.157), Regular account"", ""All 2026-09-24 events are customer_access with small record counts (1–5)"", ""No download events on 2026-09-24"", ""No failed_login events on 2026-09-24"", ""Single known IP used throughout the day"", ""2026-09-24 16:46:00 normal logout within working hours""]",gpt-5,completed,0,normal,True
SUB314,CustomerService,2026-09-25,5,0,// Structured insider-threat behaviour assessment.,"On 2026-09-25 the employee worked from a known IP during business hours, performed typical customer record accesses, and the total downloads (~15) were within their prior-day baseline. The only anomaly is a customer_access event after logout at 16:51, but this same post-logout pattern occurred on previous days, suggesting a session/logging artifact rather than a new suspicious change. Overall, no unusual spikes, failed logins, or role-inconsistent activity specific to the target date.","[""2026-09-25 09:16:00 | event=login | known_ip=1"", ""2026-09-25 09:50:50 | event=download | download=9"", ""2026-09-25 11:00:23 | event=customer_access | records=2"", ""2026-09-25 15:58:45 | event=download | download=3"", ""2026-09-25 16:37:00 | event=logout"", ""2026-09-25 16:51:34 | event=customer_access (post-logout)"", ""Context: 2026-09-22 16:51:51 | event=download (post-logout pattern also present)""]",gpt-5,completed,0,normal,True
SUB315,CustomerService,2026-09-21,1,0,"// Structured insider-threat behaviour assessment.
{""type"":""object"",""properties"":{""prediction"":{""type"":""integer"",""enum"":[0,1]},""reason"":{""type"":""string""},""evidence"":{""type"":""array"",""items"":{""type"":""string""}}}}","Activity on the target date occurred from a known internal IP during normal business hours, with a single session and clean logout. The user accessed a small number of customer records and performed several modest downloads spread across the afternoon. There were no failed logins, privilege changes, off-hours activity, or signs of bulk/sensitive record access. While downloads increased later in the day, the total volume is limited and not, by itself, indicative of exfiltration without other anomalies.","[""09:19 login from known IP 10.3.2.126 (known_ip=1)"", ""All activity between 09:19 and 16:56 (business hours)"", ""Customer_access totals: 5 at 11:00:47, 4 at 12:54:20, 3 at 14:35:44 (12 records total)"", ""Downloads spread out: 1 at 12:54:15, 6 at 14:45:39, 2 at 15:09:26, 10 at 15:55:41 (no accompanying spike in customer record access)"", ""No failed_login events (all entries show failed_login=0)"", ""Account type remained Regular; no elevation or special access"", ""16:56 logout from same known IP""]",gpt-5,completed,0,normal,True
SUB315,CustomerService,2026-09-22,2,0,// Structured insider-threat behaviour assessment.,"On 2026-09-22, activity aligns with a CustomerService role: multiple small customer_access events, one mid-afternoon download of moderate size, all from a known IP during business hours, and no failed logins. Download volume is lower than the prior day (8 vs. 19), indicating no escalation. Two minor anomalies—the single VIP customer_access and one customer_access shortly after a logout without an intervening login—are isolated and not accompanied by spikes in access or downloads, so they warrant monitoring but do not rise to suspicious behavior for the target date.","[""2026-09-22 09:09:00 login from known IP; no failed logins all day"", ""2026-09-22 12:49:24 customer_access on account=VIP (single occurrence)"", ""2026-09-22 14:40:41 download=8 from known IP during business hours (lower than 2026-09-21 total)"", ""2026-09-22 16:44:00 logout followed by 2026-09-22 16:51:42 customer_access without a recorded re-login (isolated)""]",gpt-5,completed,0,normal,True
SUB315,CustomerService,2026-09-23,3,0,// Structured insider-threat behaviour assessment.,"On 2026-09-23 the employee worked from a known corporate IP during business hours, accessed small numbers of customer records consistent with prior days, and performed three downloads totaling 16—within previously observed ranges (19 on 2026-09-21, 8 on 2026-09-22). One VIP access occurred, which also happened the prior day, and was followed by a download, but volumes and frequency are not abnormal and there are no failed logins or off-hours activity. No clear deviation or escalation indicating insider-risk on the target date.","[""2026-09-23 09:06:00 | login | known_ip=1 | failed_login=0 | business hours"", ""2026-09-23 customer_access events: mostly Regular accounts with small record counts (1–4); VIP access at 12:03:05 with records=3"", ""2026-09-23 downloads: 10:14:32 (2), 12:04:15 (9), 14:50:58 (5) => total=16"", ""Prior download baselines: 2026-09-21 total=19; 2026-09-22 total=8"", ""All 2026-09-23 events show known_ip=1 and failed_login=0"", ""2026-09-23 16:37:00 | logout | within normal hours"", ""Prior VIP access also seen on 2026-09-22 12:49:24 (records=4), indicating this is not new behavior""]",gpt-5,completed,0,normal,True
SUB315,CustomerService,2026-09-24,4,0,normal,"On the target date, activity stayed within prior patterns: logged in from a known IP during business hours, performed routine customer record accesses, and made a single moderate download (5), which is lower than previous days’ download volumes. No VIP/admin access, no failed logins, and no after-hours or burst activity were observed.","[""2026-09-24 09:05 login from known_ip=1 during normal hours"", ""Multiple customer_access events throughout the day with small record counts, consistent with CustomerService role"", ""2026-09-24 12:37:19 single download=5 (lower than 2026-09-21=19, 2026-09-22=8, 2026-09-23=16)"", ""All activity from ip=10.3.2.126 (known_ip=1)"", ""No failed_login events on 2026-09-24"", ""Logout at 16:54 within normal working hours""]",gpt-5,completed,0,normal,True
SUB315,CustomerService,2026-09-25,5,1,"// Structured insider-threat behaviour assessment.
{""type"":""object"",""properties"":{""prediction"":{""type"":""integer"",""enum"":[0,1]},""reason"":{""type"":""string""},""evidence"":{""type"":""array"",""items"":{""type"":""string""}}}}","On the target date, a customer_access event is recorded before any same-day login and another customer_access occurs after a logout with no intervening login. While downloads, IP, and hours are normal relative to prior days, these authentication-sequence inconsistencies are unusual and warrant suspicion for potential session misuse or logging anomalies.","[""2026-09-25 09:10:14 customer_access occurs before the same-day login at 09:14:00 from the same known IP (suggests access without a recorded authentication)."", ""2026-09-25 16:39:00 logout followed by 16:57:32 customer_access with no intervening login (possible persistent session or credential/session misuse)."", ""Download volume on 2026-09-25 totals 12 (9 + 3), which is within prior norms (e.g., 19 on 2026-09-21; 16 on 2026-09-23), indicating the concern is not abnormal volume but sequence anomalies."", ""All activity from a known internal IP and within business hours; no failed logins—further focusing suspicion on the authentication/order-of-events irregularities.""]",gpt-5,completed,0,normal,False
SUB316,CustomerService,2026-09-21,1,0,// Structured insider-threat behaviour assessment.,"Activity on the target date matches normal CustomerService work: small, sporadic customer record lookups during business hours from a known IP, no downloads, and no failed logins. A single VIP record access is limited and not repeated, showing no escalation or bulk access.","[""All activity from known IP 10.3.3.220"", ""Workday timing 09:01–16:33"", ""Low per-event record views (1–5) with modest total volume"", ""Zero downloads across all events"", ""Zero failed logins"", ""Only one VIP record accessed, not repeated or bulk""]",gpt-5,completed,0,normal,True
SUB316,CustomerService,2026-09-22,2,0,"// Structured insider-threat behaviour assessment.
","On 2026-09-22 the employee worked from a known corporate IP during normal hours, with multiple small customer_access actions consistent with a CustomerService role. There were three download actions (total 22) spread across the day and adjacent to customer interactions. While this is an increase versus the prior day (which had no downloads), the volumes are moderate, timing is routine, no VIP/sensitive account access occurred, and there are no failed logins or mass record views—overall consistent with normal workload rather than exfiltration.","[""2026-09-22 09:20:00 | event=login | known_ip=1"", ""2026-09-22 10:00:23 | event=customer_access | records=5 | known_ip=1"", ""2026-09-22 11:02:37 | event=customer_access | records=4 | known_ip=1"", ""2026-09-22 11:06:31 | event=download | download=8 | known_ip=1"", ""2026-09-22 11:44:30 | event=customer_access | records=4 | known_ip=1"", ""2026-09-22 14:20:30 | event=download | download=5 | known_ip=1"", ""2026-09-22 15:15:57 | event=download | download=9 | known_ip=1"", ""2026-09-22 16:37:00 | event=logout | known_ip=1"", ""2026-09-21: no download events; 2026-09-22: three download events (8, 5, 9)""]",gpt-5,completed,0,normal,True
SUB316,CustomerService,2026-09-23,3,0,"{""type"":""object"",""properties"":{""prediction"":{""type"":""integer"",""enum"":[0,1]},""reason"":{""type"":""string""},""evidence"":{""type"":""array"",""items"":{""type"":""string""}}}}","Activity on the target date appears consistent with normal CustomerService work: small customer lookups, two moderate downloads that are lower than the prior day, from a known IP during business hours, with no failed logins or privileged/VIP access. While downloads began the previous day, there is no escalation on the target date.","[""2026-09-23 downloads: 10:49:29 download=2 and 15:16:13 download=9 (total 11), which is lower than 2026-09-22 total downloads of 22"", ""All 2026-09-23 events from known IP 10.3.3.220; login 09:19, logout 16:30 (business hours)"", ""No failed_login events on 2026-09-23"", ""Customer accesses on 2026-09-23 are small (records per event 1–5), consistent with support duties"", ""No VIP or elevated account access on 2026-09-23 (contrast: a single VIP access on 2026-09-21)""]",gpt-5,completed,0,normal,True
SUB316,CustomerService,2026-09-24,4,1,"On 2026-09-24, there is a customer_access event after a recorded logout with no intervening login, indicating a session/logging anomaly that deviates from prior-day patterns. While downloads are minimal and activity occurs from a known IP during work hours, the post-logout access is unusual and warrants investigation.",Post-logout customer access without a new login suggests a potential session persistence/misuse or logging inconsistency; this behavior did not occur on previous days.,"[""2026-09-24 16:38:00 | event=logout"", ""2026-09-24 16:48:26 | event=customer_access occurs after logout with no intervening login"", ""Prior days show no post-logout activity: 2026-09-21 16:33:00 logout end-of-day; 2026-09-22 16:37:00 logout end-of-day; 2026-09-23 16:30:00 logout end-of-day"", ""Downloads on 2026-09-24 are minimal (11:27:41 | download=1), reducing exfiltration concern but not explaining the session anomaly"", ""All events from known IP 10.3.3.220 during business hours, so the anomaly is session/state-related rather than time/IP anomalies""]",gpt-5,completed,0,normal,False
SUB316,CustomerService,2026-09-25,5,1,"// Structured insider-threat behaviour assessment.
","On the target date, a download occurred after a recorded logout with no intervening login, indicating a session anomaly. Additionally, a download was performed under a VIP account for the first time, deviating from prior download behavior. While volumes and IP are normal, the post-logout activity and new VIP-linked download make the day suspicious.","[""2026-09-25 16:31:00 logout followed by 2026-09-25 16:47:30 download=4 (account=Regular) with no login in between"", ""2026-09-25 14:47:20 download=4 under account=VIP; prior downloads were under account=Regular on earlier days"", ""Pattern emergence: 2026-09-24 16:38:00 logout then 2026-09-24 16:48:26 customer_access with no intervening login, now repeated on 2026-09-25"", ""Known IP and normal working hours; download volume (total 8) not excessive relative to prior days—anomaly is session/account usage rather than volume""]",gpt-5,completed,0,normal,False
SUB317,CustomerService,2026-09-21,1,0,Normal activity for role on target date,"On 2026-09-21 the user worked during business hours from a known IP with a Regular account, had no failed logins, accessed a small number of customer records consistent with CustomerService duties, and performed several small file downloads with no record-level exports. There is no sign of bulk data access, role-inconsistent actions, privilege escalation, or anomalous timing.","[""2026-09-21 09:04–16:38 single session; login/logout within business hours"", ""Known IP 10.3.3.83 (known_ip=1) throughout"", ""Account=Regular; no privilege changes"", ""No failed_login events"", ""Customer_access totals: 1+2+4+3+1 = 11 records across the day (typical for CustomerService)"", ""Downloads: 4,1,3,7 (total 15) with records=0 for each; no bulk data export indicated"", ""No unusual spikes, off-hours access, or multiple IPs/devices""]",gpt-5,completed,0,normal,True
SUB317,CustomerService,2026-09-22,2,1,// Structured insider-threat behaviour assessment.,"On the target date, activity largely mirrored normal CustomerService work (customer record views and small downloads from a known IP during business hours). However, there was a single download executed under a VIP account at 12:47, which represents a new, higher-privilege account use not seen previously for this user. This role-inconsistent, first-time elevation within a burst of downloads is anomalous and warrants suspicion despite otherwise normal context.","[""2026-09-22 12:47:16 | event=download | account=VIP (all other events on 9/22 use account=Regular)"", ""No VIP account usage on prior day 2026-09-21 (all account=Regular)"", ""Clustered midday downloads on 2026-09-22: 12:05 (7), 12:30 (4), 12:47 (1 via VIP)"", ""Overall downloads increased on 2026-09-22 (total ~25) vs 2026-09-21 (total ~15)""]",gpt-5,completed,0,normal,False
SUB317,CustomerService,2026-09-23,3,0,"// Structured insider-threat behaviour assessment.
{""type"":""object"",""properties"":{""prediction"":{""type"":""integer"",""enum"":[0,1]},""reason"":{""type"":""string""},""evidence"":{""type"":""array"",""items"":{""type"":""string""}}}}","Activity on 2026-09-23 is consistent with normal CustomerService work: mostly customer record views and only a single small download. All actions occur during business hours from a known IP using the Regular account, with no failed logins. Compared to prior two days, download volume is lower and there is no repetition of the prior day’s atypical VIP-account usage. No signs of escalation, anomalous spikes, or role-inconsistent access on the target date.","[""2026-09-23: Predominantly customer_access events; one download of size=3 at 14:29:42"", ""All 2026-09-23 events from known IP 10.3.3.83; no failed_login events"", ""Account used on 2026-09-23 is Regular throughout (no VIP usage)"", ""Working hours activity with normal cadence of customer record accesses"", ""Download volume on 2026-09-23 is lower than 2026-09-21 and 2026-09-22, indicating no abnormal growth""]",gpt-5,completed,0,normal,True
SUB317,CustomerService,2026-09-24,4,1,// Structured insider-threat behaviour assessment.,"On the target date, activity shows an anomalous post-logout customer access and the highest download volume in the observed window. While actions occur from a known IP during business hours and align partly with a busy support day, the access after an explicit logout without a new login is irregular and, combined with a sharp increase in download volume versus recent days, warrants suspicion and review.","[""2026-09-24 16:40:00 logout is followed by 2026-09-24 16:41:30 customer_access with no intervening login (same known IP 10.3.3.83)."", ""2026-09-24 downloads total 29 (10 at 12:42:01; 10 at 13:57:01; 7 at 15:21:44; 2 at 16:15:22) — highest across the 4-day period (vs 25 on 2026-09-22 and 3 on 2026-09-23)."", ""All events on 2026-09-24 originate from a known IP and occur during normal hours, so the anomaly is not due to geo/time variance, increasing concern about session/state handling rather than benign context.""]",gpt-5,completed,0,normal,False
SUB317,CustomerService,2026-09-25,5,0,// Structured insider-threat behaviour assessment.,"On the target date, the employee’s activity is consistent with a CustomerService role: one moderate download and multiple customer record accesses during business hours from a known IP, with no failed logins or privilege anomalies. The download volume is lower than prior peak days and shows no escalating trend or repetition of prior-day anomalies.","[""2026-09-25: All activity from known IP 10.3.3.83; no failed_login events."", ""2026-09-25: Single download of 6 (Regular account) at 11:36, within historical per-event range and far below spikes on 2026-09-22 (multiple downloads totaling ~25) and 2026-09-24 (~29)."", ""2026-09-25: Predominantly customer_access events (typical for CustomerService) with small record counts per event."", ""2026-09-25: Activity occurred between 09:03 login and 16:40 logout, no after-logout actions or session irregularities."", ""No use of VIP or elevated account on 2026-09-25 (contrast: a single VIP download occurred on 2026-09-22).""]",gpt-5,completed,0,normal,True
SUB318,CustomerService,2026-09-21,1,0,normal,"On 2026-09-21 the activity fits a CustomerService workflow: intermittent small customer record lookups from a known IP, one modest download, no failed logins or privilege changes, all during business hours. A customer_access shortly after logout is plausible session persistence/log artifact and is not followed by escalation or bulk activity.","[""All events from known IP 10.3.4.157; account=Regular"", ""Multiple customer_access events with small record counts (1–5) throughout the day"", ""Single download event at 15:19:45 with download=9; no burst or repeated downloads"", ""No failed_login events"", ""Logout at 16:41 followed by a single customer_access at 16:44 with no further anomalies""]",gpt-5,completed,0,normal,True
SUB318,CustomerService,2026-09-22,2,0,normal,"On 2026-09-22 the employee logged in from a known IP during business hours and performed routine customer accesses with small record counts. There were no downloads or failed logins. A single, brief VIP account access (2 records) occurred but was not repeated and was unaccompanied by any data exfiltration or other anomalies, so it does not on its own indicate suspicious behavior.","[""2026-09-22 09:20:00 login from known_ip=1 (10.3.4.157)"", ""All events on 2026-09-22 from known IP and within typical work hours"", ""Customer_access records per event stayed low (1–5) throughout the day"", ""No downloads on 2026-09-22 (download=0)"", ""No failed_login events on 2026-09-22"", ""Single VIP access at 2026-09-22 14:07:25 with only 2 records; not repeated"", ""Compared to 2026-09-21, there is no abnormal growth or escalation; if anything, activity is steadier with fewer risk indicators (no downloads)""]",gpt-5,completed,0,normal,True
SUB318,CustomerService,2026-09-23,3,0,"// Structured insider-threat behaviour assessment.
{""type"":""object"",""properties"":{""prediction"":{""type"":""integer"",""enum"":[0,1]},""reason"":{""type"":""string""},""evidence"":{""type"":""array"",""items"":{""type"":""string""}}}}","Behavior on the target date appears consistent with prior days and with a CustomerService role. Downloads occurred twice but total volume (8) is comparable to the earlier baseline (9 on 2026-09-21), with no escalation, no off-hours access, and all activity from a known IP without failed logins. No privileged/VIP access on the target date and customer record views were small and routine.","[""2026-09-23 12:38 and 13:55: two download events totaling 8, similar to 9 on 2026-09-21 (no rising trend)"", ""2026-09-23: all events from known IP 10.3.4.157; known_ip=1; failed_login=0 throughout"", ""Working hours on 2026-09-23: login 09:03, logout 16:44"", ""2026-09-23 customer_access events show small per-event record views (2–5) and only Regular accounts, aligning with CustomerService duties""]",gpt-5,completed,0,normal,True
SUB318,CustomerService,2026-09-24,4,0,"// Structured insider-threat behaviour assessment.
{""type"":""object"",""properties"":{""prediction"":{""type"":""integer"",""enum"":[0,1]},""reason"":{""type"":""string""},""evidence"":{""type"":""array"",""items"":{""type"":""string""}}}}","On 2026-09-24 the user operated during business hours from a known IP with no failed logins. Activity was mostly routine customer record views with two small VIP lookups, which is consistent with prior days. Downloads occurred three times (total 19), which is higher than previous days (9 on 09-21; 8 on 09-23) but follows an established pattern of moderate, periodic downloads and does not constitute a sudden spike, off-hours activity, or role-inconsistent access. No signs of mass record access or other anomalies tied to the downloads.","[""2026-09-24 09:03:00 | login | known_ip=1 | failed_login=0"", ""2026-09-24 11:17:50 | customer_access | account=VIP | records=1"", ""2026-09-24 12:54:10 | customer_access | account=VIP | records=2"", ""2026-09-24 12:09:36 | download=1"", ""2026-09-24 12:48:57 | download=9"", ""2026-09-24 15:40:50 | download=9"", ""Comparative: 2026-09-21 15:19:45 | download=9"", ""Comparative: 2026-09-23 12:38:07 | download=4; 2026-09-23 13:55:26 | download=4"", ""2026-09-24 16:55:00 | logout | normal hours""]",gpt-5,completed,0,normal,True
SUB318,CustomerService,2026-09-25,5,0,"// Structured insider-threat behaviour assessment.
{""type"":""object"",""properties"":{""prediction"":{""type"":""integer"",""enum"":[0,1]},""reason"":{""type"":""string""},""evidence"":{""type"":""array"",""items"":{""type"":""string""}}}}","Activity on 2026-09-25 is consistent with prior days: all actions from a known IP during business hours, customer_access volumes are typical, and download volume (2 VIP + 9 Regular) is not elevated versus 9/23–9/24. A small VIP download is a new nuance but aligns with prior VIP record handling, suggesting a work-related task. The brief post-logout access also occurred previously for this user and may reflect session timeout/re-auth, not abuse. No failed logins or rapid spikes/repeated sensitive pulls indicating exfiltration.","[""2026-09-25 10:19:47 | download=2 | account=VIP (first noted VIP download; low volume)"", ""2026-09-25 11:45:07 | customer_access=5 | account=VIP (consistent with handling VIP cases)"", ""2026-09-25 15:49:26 | download=9 | account=Regular (similar to prior days’ downloads)"", ""2026-09-25 16:39:00 logout followed by 16:40:34 customer_access (similar pattern seen 2026-09-21 16:41 logout → 16:44 access)"", ""Prior context: 2026-09-24 downloads of 9 twice; VIP accesses on 2026-09-22 and 2026-09-24 indicate VIP work is part of routine.""]",gpt-5,completed,0,normal,True
SUB319,CustomerService,2026-09-21,1,0,// Structured insider-threat behaviour assessment.,"Activity on the target date is consistent with a CustomerService role: small customer record lookups and modest, periodic downloads from a known IP during business hours. The single small download occurring seconds after a logout—and a later access without a recorded re-login—could reflect session persistence or multiple browser tabs rather than malicious intent. No large spikes, no failed logins, and no role-inconsistent actions observed.","[""Downloads modest and spread: 2 (09:55), 6 (14:11), 5 (16:08), 1 (16:39); total ~14"", ""All actions from known IP 10.3.2.74, Regular account, during 09:08–16:50"", ""Customer accesses limited (1–5 records) throughout the day, consistent with support tasks"", ""Logout at 16:39:00 followed by a small download at 16:39:38 and customer_access at 16:50:01 without a logged re-login; anomalous but low-volume and plausibly benign""]",gpt-5,completed,0,normal,True
SUB319,CustomerService,2026-09-22,2,0,"// Structured insider-threat behaviour assessment.
","On the target date (2026-09-22), activity is consistent with a CustomerService role: routine customer record accesses, a small download (2), all from a known IP and within business hours, with no failed logins. Download volume is lower than the prior day and shows no escalation. The only anomaly is a single customer_access occurring after a logout without an intervening login, which could be a logging artifact or session persistence; it is isolated and low-volume, not sufficient to deem the day suspicious.","[""All events on 2026-09-22 originate from known IP 10.3.2.74 during business hours."", ""No failed logins on 2026-09-22."", ""Single small download at 14:31 (download=2), markedly lower than 2026-09-21 total downloads (14)."", ""Multiple normal customer_access events throughout the day consistent with CustomerService duties."", ""An isolated customer_access at 16:48:21 occurs after a logout at 16:42:00 without a new login; low volume (4 records) and no follow-on anomalies.""]",gpt-5,completed,0,normal,True
SUB319,CustomerService,2026-09-23,3,0,// Structured insider-threat behaviour assessment.,"On 2026-09-23 the user shows increased download activity versus the prior two days, but all actions occur from a known IP, within business hours, under a Regular account, with no failed logins. Customer-access volumes remain small and consistent with a CustomerService role. While the total downloaded items are higher than earlier days, similar behavior (multiple downloads) was present on 2026-09-21, and there are no accompanying high-risk indicators (off-hours access, unknown IPs, spikes in customer record access, or failed logins). Overall this looks like heavier but plausible workload rather than clear exfiltration.","[""2026-09-23: five download events totaling 25 items (10:19=3, 13:00=8, 13:57=10, 14:21=1, 15:24=3)."", ""Prior comparison: 2026-09-21 total downloads=14 across four events; 2026-09-22 total downloads=2 across one event."", ""All 2026-09-23 activity from known IP 10.3.2.74, Regular account, no failed logins."", ""All 2026-09-23 events occur during working hours (09:20–16:37)."", ""Customer-access on 2026-09-23 remains low per event (2–5 records), consistent with role expectations.""]",gpt-5,completed,0,normal,True
SUB319,CustomerService,2026-09-24,4,0,"The employee behavior on 2026-09-24 appears consistent with prior days and role expectations; download volume is within historical range, activity occurs during business hours from a known IP, and there are no failed logins or mass record access. The post-logout access is a recurring pattern on earlier days as well, suggesting session/logging artifacts rather than new suspicious behavior.","On the target date, activity is within normal bounds for a CustomerService role and mirrors prior patterns; no clear indicators of escalation or exfiltration.","[""2026-09-24 downloads total 14 (10 at 10:36, 4 at 16:17) vs 14 on 2026-09-21 and 25 on 2026-09-23—no upward spike."", ""All events on 2026-09-24 are from known IP 10.3.2.74 with known_ip=1 and during business hours (09:10–16:31)."", ""No failed_login events on 2026-09-24; standard login at 09:10 and logout at 16:30."", ""Customer record access volumes remain low (1–4 records per event) with no bulk access on 2026-09-24."", ""Post-logout customer_access at 16:31:34 on 2026-09-24 mirrors prior days (e.g., 2026-09-21 16:39:38 download after logout; 2026-09-22 16:48:21 customer_access after logout), indicating a recurring session/logging quirk rather than a new anomaly.""]",gpt-5,completed,0,normal,True
